,Latitude,Longitude
254,29.76058000000006,-95.36967999999996
255,39.801300000000026,-89.64359999999994
256,49.24475000000007,-122.97333999999995
257,36.37410569300005,-119.27022999999997
258,39.39870315600007,-99.41461918999994
259,33.90386340900005,-80.89375234699997
260,38.88798000000003,-121.00723999999997
261,33.15845000000007,-86.23857999999996
262,26.092790000000036,-98.27746999999994
263,40.581470000000024,-105.07661999999999
264,39.95222000000007,-75.16217999999998
265,31.46273304600004,-99.33305008999997
266,48.42855000000003,-123.36444999999998
267,34.05349000000007,-118.24531999999999
268,29.207300000000032,-99.79382999999996
269,39.39870315600007,-99.41461918999994
270,31.46273304600004,-99.33305008999997
271,33.42551000000003,-111.93723999999997
272,39.6479200588608,-74.29687004832911
273,40.438510000000065,-79.99733999999995
274,34.25741000000005,-88.70782999999994
275,37.33865000000003,-121.88541999999995
276,36.37410569300005,-119.27022999999997
277,38.43795000000006,-82.37778999999995
278,40.71455000000003,-74.00713999999994
279,42.645880000000034,-71.31283999999994
280,33.44825000000003,-112.07579999999996
281,33.90386340900005,-80.89375234699997
282,31.46273304600004,-99.33305008999997
283,32.735600000000034,-97.10771999999997
284,32.71568000000008,-117.16170999999997
285,40.51729000000006,-80.09949999999998
286,31.46273304600004,-99.33305008999997
287,32.77815000000004,-96.79539999999997
288,31.46273304600004,-99.33305008999997
289,36.740770000000055,-119.78562
290,29.951160000000073,-96.25732999999997
291,43.648690000000045,-79.38543999999996
292,49.260380000000055,-123.11335999999994
293,40.73971000000006,-79.10589999999996
294,34.05349000000007,-118.24531999999999
295,30.18584616700008,-91.42641999999995
296,33.020790000000034,-96.69924999999995
297,36.37410569300005,-119.27022999999997
298,32.221550000000036,-110.96975999999995
299,36.17193000000003,-115.14000999999996
300,41.884250000000065,-87.63244999999995
301,40.70765518200023,-94.98952336080971
302,35.81403000000006,-94.62857999999994
303,29.42458000000005,-98.49460999999997
304,31.11689000000007,-97.72736999999995
305,28.538230000000055,-81.37738999999993
306,29.953700000000026,-90.07774999999998
307,40.21788000000004,-74.75939999999997
308,36.37410569300005,-119.27022999999997
309,28.56604489500006,-81.68864878999995
310,38.21381000000008,-119.01402999999999
311,36.67088000000007,-121.65481999999997
312,34.05349000000007,-118.24531999999999
313,35.53934433500007,-79.18541791299998
314,40.76031000000006,-111.88821999999999
315,38.890370000000075,-77.03195999999997
316,45.51240000000007,-73.55468999999994
317,37.80508000000003,-122.27306999999996
318,40.69787000000008,-80.01198999999997
319,39.39870315600007,-99.41461918999994
320,43.938780241000075,-120.55856091199996
321,34.10156000000006,-118.33707999999996
322,37.80508000000003,-122.27306999999996
323,37.98517000000004,-122.59037999999998
324,36.37410569300005,-119.27022999999997
325,43.938780241000075,-120.55856091199996
326,34.88884000000007,-82.30445999999995
327,40.376460000000066,-79.11947999999995
328,47.60357000000005,-122.32944999999995
329,45.511790000000076,-122.67562999999996
330,31.46273304600004,-99.33305008999997
331,37.44914000000006,-76.29271999999997
332,34.899923725000065,-92.43888469999996
333,30.83472000000006,-83.28091999999998
334,36.37410569300005,-119.27022999999997
335,39.39870315600007,-99.41461918999994
336,41.589180000000056,-85.83694999999994
337,40.71455000000003,-74.00713999999994
338,37.777120000000025,-122.41963999999996
339,40.11404657000003,-89.15865090199998
340,38.517401575065215,-122.9735755080588
341,44.12519983400006,-84.19669749999997
342,38.51242000000008,-89.98422999999997
343,30.224030000000027,-93.22010999999998
344,34.05349000000007,-118.24531999999999
345,47.60357000000005,-122.32944999999995
346,26.93276000000003,-80.10188999999997
347,43.648700000000076,-72.31033999999994
348,35.222860000000026,-80.83795999999995
349,37.777120000000025,-122.41963999999996
350,34.05349000000007,-118.24531999999999
351,36.09990000000005,-115.11501999999996
352,36.16784000000007,-86.77815999999996
353,37.550910000000044,-121.98216999999994
354,46.812730000000045,-71.21929999999998
355,29.76058000000006,-95.36967999999996
356,34.05349000000007,-118.24531999999999
357,33.98171000000008,-117.37403999999998
358,34.23294000000004,-102.41019999999997
359,37.25470000000007,-83.19968999999998
360,36.17193000000003,-115.14000999999996
361,29.953700000000026,-90.07774999999998
362,36.42843000000005,-121.32768999999996
363,36.37410569300005,-119.27022999999997
364,47.60357000000005,-122.32944999999995
365,40.71455000000003,-74.00713999999994
366,29.76058000000006,-95.36967999999996
367,35.91489000000007,-79.05676999999997
368,41.08431000000007,-81.51430999999997
369,43.648690000000045,-79.38543999999996
370,30.220320000000072,-92.01704999999998
371,39.35697000000005,-84.29761999999994
372,30.18584616700008,-91.42641999999995
373,33.78241000000003,-117.22836999999998
374,39.39870315600007,-99.41461918999994
375,36.740770000000055,-119.78562
376,35.08423000000005,-106.64904999999999
377,43.648690000000045,-79.38543999999996
378,25.77481000000006,-80.19772999999998
379,40.71455000000003,-74.00713999999994
380,34.05349000000007,-118.24531999999999
381,40.71455000000003,-74.00713999999994
382,39.96199000000007,-83.00274999999993
383,40.41305679900006,-82.71121518599995
384,36.867270000000076,-87.48769999999996
385,39.39870315600007,-99.41461918999994
386,43.033870000000036,-80.28519999999997
387,28.69826000000006,-81.26154999999994
388,40.71455000000003,-74.00713999999994
389,32.221550000000036,-110.96975999999995
390,40.233700000000056,-111.66888999999998
391,39.82749000000007,-84.02321999999998
392,40.71455000000003,-74.00713999999994
393,39.02087000000006,-84.51148999999998
394,43.648690000000045,-79.38543999999996
395,31.849150000000066,-102.37518999999998
396,38.98637000000008,-77.09691999999995
397,38.890370000000075,-77.03195999999997
398,41.58200000000005,-83.59798999999998
399,33.08948000000004,-96.59084999999999
400,49.02392000000003,-122.79678999999999
401,40.581470000000024,-105.07661999999999
402,37.44914000000006,-76.29271999999997
403,42.35866000000004,-71.05673999999993
404,29.03436000000005,-95.44629999999995
405,44.12519983400006,-84.19669749999997
406,32.648324554000055,-83.44453440099994
407,37.777120000000025,-122.41963999999996
408,39.32372519300003,-111.67824839099995
409,29.902750000000026,-90.10971999999998
410,41.17500000000007,-93.23520999999994
411,29.02762000000007,-81.30543999999998
412,32.57292000000007,-116.62649999999996
413,32.750950000000046,-97.33085999999997
414,25.77481000000006,-80.19772999999998
415,34.12126000000006,-117.21713999999997
416,40.89651165400005,-77.83875077599998
417,38.54669000000007,-121.74456999999995
418,40.32726000000008,-78.91834999999998
419,42.32621000000006,-88.26730999999995
420,34.10032000000007,-117.37281999999999
421,29.953700000000026,-90.07774999999998
422,29.207300000000032,-99.79382999999996
423,38.890370000000075,-77.03195999999997
424,32.59316000000007,-96.75510999999995
425,36.37410569300005,-119.27022999999997
426,38.52828000000005,-89.13057999999995
427,41.098100000000045,-80.65078999999997
428,39.4413255,-75.976254
429,40.71455000000003,-74.00713999999994
430,39.32372519300003,-111.67824839099995
431,29.42458000000005,-98.49460999999997
432,36.37410569300005,-119.27022999999997
433,28.635680000000036,-106.07591999999994
434,43.89952000000005,-78.94124999999997
435,49.260380000000055,-123.11335999999994
436,29.76058000000006,-95.36967999999996
437,33.76672000000008,-118.19239999999996
438,42.699910000000045,-73.11503999999996
439,34.56398000000007,-92.58684999999997
440,30.443350000000066,-91.18663999999995
441,36.37410569300005,-119.27022999999997
442,44.64483336700005,-89.73918542399997
443,36.17193000000003,-115.14000999999996
444,30.331470000000024,-81.65621999999996
445,37.67134000000004,-122.08553999999998
446,42.35866000000004,-71.05673999999993
447,48.19429000000008,-122.12640999999996
448,38.48472671300004,-98.38017062899996
449,41.50473000000005,-81.69073999999995
450,34.05349000000007,-118.24531999999999
451,41.42817000000008,-79.71195999999998
452,31.46273304600004,-99.33305008999997
453,34.05349000000007,-118.24531999999999
454,41.57350273000003,-72.73830590799997
455,40.71455000000003,-74.00713999999994
456,32.77815000000004,-96.79539999999997
457,40.71455000000003,-74.00713999999994
458,43.648690000000045,-79.38543999999996
459,30.38032000000004,-89.09188999999998
460,43.60768000000007,-116.19339999999994
461,32.67619000000008,-117.17088999999999
462,33.18673952748466,-117.35418177540268
463,37.51282050400005,-78.69794871299996
464,32.648324554000055,-83.44453440099994
465,44.816580000000044,-91.50076999999999
466,36.37410569300005,-119.27022999999997
467,40.71455000000003,-74.00713999999994
468,41.884250000000065,-87.63244999999995
469,40.11404657000003,-89.15865090199998
470,47.60357000000005,-122.32944999999995
471,47.44627334000006,-100.46938736999999
472,32.77815000000004,-96.79539999999997
473,35.09081000000003,-92.44022999999999
474,33.90386340900005,-80.89375234699997
475,39.39870315600007,-99.41461918999994
476,40.41305679900006,-82.71121518599995
477,31.46273304600004,-99.33305008999997
478,39.91980696400003,-86.28179348799995
479,34.05349000000007,-118.24531999999999
480,47.60357000000005,-122.32944999999995
481,37.80508000000003,-122.27306999999996
482,30.331470000000024,-81.65621999999996
483,39.282624,-84.299337
484,36.740770000000055,-119.78562
485,32.221550000000036,-110.96975999999995
486,34.412420000000054,-119.85703999999998
487,38.558110000000056,-89.89767999999998
488,34.074010000000044,-117.69124999999997
489,40.89651165400005,-77.83875077599998
490,39.162000000000035,-84.45688999999999
491,38.64241493700007,-80.61361664099996
492,39.39870315600007,-99.41461918999994
493,32.71568000000008,-117.16170999999997
494,40.71455000000003,-74.00713999999994
495,34.05349000000007,-118.24531999999999
496,35.785510000000045,-78.64266999999995
497,34.05349000000007,-118.24531999999999
498,37.80508000000003,-122.27306999999996
499,34.08558000000005,-81.18296999999995
500,35.36723000000006,-119.01885999999996
501,34.10156000000006,-118.33707999999996
502,34.05349000000007,-118.24531999999999
503,43.648690000000045,-79.38543999999996
504,38.91380000000004,-123.71334999999999
505,42.35867032400006,-71.71818499999995
506,47.60357000000005,-122.32944999999995
507,41.884250000000065,-87.63244999999995
508,39.39870315600007,-99.41461918999994
509,37.527232524000055,-85.28762006799997
510,40.76031000000006,-111.88821999999999
511,47.44899000000004,-122.30928999999998
512,49.260380000000055,-123.11335999999994
513,28.538230000000055,-81.37738999999993
514,32.34507000000008,-90.14816999999994
515,42.49329000000006,-92.34193999999997
516,41.884250000000065,-87.63244999999995
517,39.39870315600007,-99.41461918999994
518,36.17193000000003,-115.14000999999996
519,41.03379000000007,-73.76343999999995
520,36.37410569300005,-119.27022999999997
521,45.511790000000076,-122.67562999999996
522,46.245400000000075,-119.19616999999994
523,40.73971000000006,-79.10589999999996
524,37.54070000000007,-77.43364999999994
525,27.946530000000052,-82.45926999999995
526,25.77481000000006,-80.19772999999998
527,40.69787000000008,-80.01198999999997
528,36.37410569300005,-119.27022999999997
529,30.124550000000056,-94.01265999999998
530,34.05349000000007,-118.24531999999999
531,31.46273304600004,-99.33305008999997
532,37.62492000000003,-122.41413999999997
533,32.50983000000008,-92.11878999999999
534,39.39870315600007,-99.41461918999994
535,30.748240000000067,-90.08118999999994
536,45.51240000000007,-73.55468999999994
537,38.890370000000075,-77.03195999999997
538,33.76672000000008,-118.19239999999996
539,41.812245451412785,-80.9459664075349
540,40.76031000000006,-111.88821999999999
541,42.291570000000036,-85.58850999999999
542,32.221550000000036,-110.96975999999995
543,29.76058000000006,-95.36967999999996
544,32.77815000000004,-96.79539999999997
545,28.56604489500006,-81.68864878999995
546,38.409020000000055,-121.36513999999994
547,32.71568000000008,-117.16170999999997
548,46.34017000000006,-72.54502999999994
549,34.23294000000004,-102.41019999999997
550,40.11404657000003,-89.15865090199998
551,33.46592000000004,-88.81287999999995
552,37.527232524000055,-85.28762006799997
553,39.74001000000004,-104.99201999999997
554,41.884250000000065,-87.63244999999995
555,40.01574000000005,-105.27923999999996
556,38.890370000000075,-77.03195999999997
557,34.147830000000056,-117.99877999999995
558,29.76058000000006,-95.36967999999996
559,36.37410569300005,-119.27022999999997
560,29.42458000000005,-98.49460999999997
561,42.44322000000005,-123.32462999999996
562,31.864090000000033,-116.61457999999999
563,37.12319000000008,-120.25961999999998
564,33.15845000000007,-86.23857999999996
565,39.39870315600007,-99.41461918999994
566,39.39870315600007,-99.41461918999994
567,39.78953492508889,-120.54217498328153
568,43.75005300000001,-85.14478811116736
569,35.66713000000004,-80.46957999999995
570,37.68698000000006,-97.33557999999994
571,36.17193000000003,-115.14000999999996
572,34.07346000000007,-118.40031999999997
573,40.692450000000065,-73.99035999999995
574,31.46273304600004,-99.33305008999997
575,32.750950000000046,-97.33085999999997
576,41.76375000000007,-72.67393999999996
577,34.899923725000065,-92.43888469999996
578,40.71455000000003,-74.00713999999994
579,34.23294000000004,-102.41019999999997
580,39.651770000000056,-78.76332999999994
581,37.54070000000007,-77.43364999999994
582,36.37410569300005,-119.27022999999997
583,34.05349000000007,-118.24531999999999
584,36.37410569300005,-119.27022999999997
585,34.05349000000007,-118.24531999999999
586,38.05725000000007,-97.93267999999995
587,38.568670000000054,-121.49699999999996
588,39.290580000000034,-76.60925999999995
589,40.692450000000065,-73.99035999999995
590,40.777570000000026,-86.76063999999997
591,40.71455000000003,-74.00713999999994
592,49.260380000000055,-123.11335999999994
593,36.37410569300005,-119.27022999999997
594,42.10125000000005,-72.58928999999995
595,35.53934433500007,-79.18541791299998
596,37.777120000000025,-122.41963999999996
597,41.884250000000065,-87.63244999999995
598,41.098100000000045,-80.65078999999997
599,40.79084000000006,-76.54370999999998
600,40.41305679900006,-82.71121518599995
601,42.60302000000007,-89.64505999999994
602,33.764579824028175,-84.45414763816426
603,43.648690000000045,-79.38543999999996
604,34.57923000000005,-118.11656999999997
605,43.648690000000045,-79.38543999999996
606,38.890370000000075,-77.03195999999997
607,29.42458000000005,-98.49460999999997
608,40.76031000000006,-111.88821999999999
609,29.76058000000006,-95.36967999999996
610,31.58140000000003,-84.15601999999996
611,39.74001000000004,-104.99201999999997
612,47.60357000000005,-122.32944999999995
613,39.20150000000007,-85.91867999999994
614,29.76058000000006,-95.36967999999996
615,39.39870315600007,-99.41461918999994
616,35.50414000000006,-80.63761999999997
617,33.95258000000007,-83.98799999999994
618,33.83705000000003,-118.34311999999994
619,30.581440000000043,-87.29205999999994
620,35.472030000000075,-97.52106999999995
621,33.16588000000007,-117.33821999999998
622,25.670930000000055,-100.30998999999997
623,32.735600000000034,-97.10771999999997
624,44.75999000000007,-85.61583999999993
625,25.989140000000077,-80.20324999999997
626,35.14650000000006,-90.19136999999995
627,39.32372519300003,-111.67824839099995
628,30.26759000000004,-97.74298999999996
629,31.46273304600004,-99.33305008999997
630,31.759160000000065,-106.48748999999998
631,35.239105122894784,-93.17545062476609
632,38.24553000000003,-92.15248999999994
633,33.94041000000004,-118.12793999999997
634,35.517708,-97.69922325
635,35.15673000000004,-98.44251999999994
636,36.37410569300005,-119.27022999999997
637,33.44050000000004,-112.34965999999997
638,40.30164522540227,-75.96356331054895
639,42.05702000000008,-87.68644999999998
640,36.37410569300005,-119.27022999999997
641,29.01096000000007,-82.04138999999998
642,43.69148000000007,-114.34618999999998
643,40.64242000000007,-74.07526999999999
644,38.03904000000006,-84.50668999999994
645,34.667020000000036,-79.54612999999995
646,34.10261000000003,-117.43575999999996
647,40.71455000000003,-74.00713999999994
648,25.77481000000006,-80.19772999999998
649,44.74013000000008,-81.13977999999997
650,36.37410569300005,-119.27022999999997
651,40.41305679900006,-82.71121518599995
652,36.17193000000003,-115.14000999999996
653,39.39870315600007,-99.41461918999994
654,31.46273304600004,-99.33305008999997
655,34.05349000000007,-118.24531999999999
656,31.46273304600004,-99.33305008999997
657,29.76058000000006,-95.36967999999996
658,39.39870315600007,-99.41461918999994
659,36.37410569300005,-119.27022999999997
660,39.39870315600007,-99.41461918999994
661,35.47174000000007,-93.46636999999998
662,42.562380000000076,-83.15407999999996
663,39.39870315600007,-99.41461918999994
664,33.42551000000003,-111.93723999999997
665,25.92028262200006,-112.04818221499994
666,38.514698750937946,-122.97428291084712
667,38.579440000000034,-121.49084999999997
668,28.538230000000055,-81.37738999999993
669,35.84300269700003,-86.34305117699995
670,45.63221000000004,-122.67155999999994
671,38.890370000000075,-77.03195999999997
672,40.22469000000007,-105.27053999999998
673,26.320040000000063,-80.09978999999998
674,30.420840000000055,-87.21722999999997
675,35.36723000000006,-119.01885999999996
676,31.46273304600004,-99.33305008999997
677,37.271520000000066,-79.94056999999998
678,33.74831000000006,-84.39110999999997
679,39.39870315600007,-99.41461918999994
680,41.06597000000005,-111.96104999999994
681,43.85076000000004,-79.02106999999995
682,34.244890000000055,-85.16678999999993
683,37.777120000000025,-122.41963999999996
684,35.53934433500007,-79.18541791299998
685,32.77815000000004,-96.79539999999997
686,39.74001000000004,-104.99201999999997
687,36.37410569300005,-119.27022999999997
688,30.376010000000065,-89.74581999999998
689,33.15845000000007,-86.23857999999996
690,42.72976624623087,-84.5125179624627
691,34.05349000000007,-118.24531999999999
692,32.77815000000004,-96.79539999999997
693,35.09884000000005,-120.61247999999995
694,39.39870315600007,-99.41461918999994
695,41.884250000000065,-87.63244999999995
696,34.05349000000007,-118.24531999999999
697,45.22419000000008,-93.39670999999998
698,35.84300269700003,-86.34305117699995
699,34.05349000000007,-118.24531999999999
700,36.37410569300005,-119.27022999999997
701,39.39870315600007,-99.41461918999994
702,41.884250000000065,-87.63244999999995
703,26.010410000000036,-80.16007999999994
704,33.480540000000076,-117.69764999999995
705,41.884250000000065,-87.63244999999995
706,41.884250000000065,-87.63244999999995
707,34.05349000000007,-118.24531999999999
708,39.39870315600007,-99.41461918999994
709,40.26586000000003,-96.74747999999994
710,38.72484000000003,-77.48331999999994
711,34.05349000000007,-118.24531999999999
712,39.02032000000003,-84.88203999999996
713,41.884250000000065,-87.63244999999995
714,36.37410569300005,-119.27022999999997
715,34.05349000000007,-118.24531999999999
716,29.76058000000006,-95.36967999999996
717,33.44825000000003,-112.07579999999996
718,34.05349000000007,-118.24531999999999
719,32.71568000000008,-117.16170999999997
720,34.05349000000007,-118.24531999999999
721,33.74831000000006,-84.39110999999997
722,39.356482037000035,-116.65543640499999
723,34.119260000000054,-84.00599999999997
724,37.86121000000003,-78.26362999999998
725,43.648690000000045,-79.38543999999996
726,40.71455000000003,-74.00713999999994
727,40.11404657000003,-89.15865090199998
728,39.39870315600007,-99.41461918999994
729,32.77815000000004,-96.79539999999997
730,33.90386340900005,-80.89375234699997
731,29.665790000000072,-94.88870999999995
732,41.884250000000065,-87.63244999999995
733,38.890370000000075,-77.03195999999997
734,37.86988000000008,-122.27053999999998
735,31.46273304600004,-99.33305008999997
736,37.80508000000003,-122.27306999999996
